SAMPLE_ID,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,TARGET
109,0.10256410256410256,0.6000000000000001,0.5,0.25,0.0,0.5,0.25,0.5,0.25,0.0,0.5,0.25,0.25,1.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
110,0.4358974358974359,0.4,0.75,0.5,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
111,0.4487179487179488,0.4,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.25,0.5,0.5,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
112,0.16666666666666666,1.0,0.75,1.0,0.75,0.75,1.0,0.5,1.0,0.75,0.5,0.75,0.25,0.5,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
113,0.4358974358974359,0.4,0.75,0.5,0.75,0.75,0.5,0.5,0.25,0.5,0.0,0.25,0.25,0.75,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
114,0.4358974358974359,0.2,0.25,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.5,0.75,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
115,0.1794871794871795,1.0,0.25,1.0,0.75,0.75,0.5,0.25,1.0,0.0,0.75,0.75,0.75,0.0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
116,0.2692307692307693,1.0,1.0,1.0,0.75,1.0,0.5,0.0,0.5,0.5,0.5,0.25,1.0,0.75,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
117,0.08974358974358973,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
118,0.11538461538461539,1.0,1.0,0.75,1.0,0.75,1.0,0.75,0.5,0.5,0.75,0.5,0.5,0.75,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
119,0.12820512820512822,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,0.75,1.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
120,0.08974358974358973,0.8,0.75,1.0,0.5,0.75,0.5,1.0,0.25,0.5,0.5,0.75,0.75,1.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
121,0.4487179487179488,0.0,0.25,0.75,0.0,0.5,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
122,0.08974358974358973,0.6000000000000001,0.75,0.5,0.0,0.25,0.75,0.25,0.75,0.25,0.0,0.5,0.5,0.5,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
123,0.08974358974358973,0.8,0.75,1.0,1.0,1.0,0.25,1.0,0.25,0.5,0.0,1.0,0.75,0.5,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
124,0.11538461538461539,1.0,0.75,1.0,0.75,1.0,1.0,1.0,0.5,0.0,0.0,0.75,0.25,0.25,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
125,0.11538461538461539,1.0,1.0,1.0,0.5,0.5,0.25,0.5,0.75,1.0,0.75,0.0,0.75,0.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
126,0.08974358974358973,1.0,0.75,0.75,0.5,1.0,0.75,0.5,0.25,0.25,0.25,0.75,1.0,0.5,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
127,0.14102564102564105,0.4,0.0,0.0,0.5,0.5,0.75,0.75,0.5,0.5,0.25,0.75,0.75,0.75,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
128,0.12820512820512822,1.0,0.5,0.25,0.75,0.5,1.0,0.5,1.0,0.0,0.75,0.75,0.25,1.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
129,0.08974358974358973,0.6000000000000001,1.0,0.25,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.75,1.0,0.5,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
130,0.038461538461538464,0.4,0.5,0.0,0.25,0.5,0.5,0.25,0.25,0.75,0.0,0.5,0.5,0.25,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
131,0.47435897435897434,0.4,0.25,0.0,0.0,0.5,0.5,0.25,0.0,0.75,0.5,0.0,0.0,0.75,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
132,0.4358974358974359,0.2,0.75,0.25,0.25,0.5,0.25,0.0,0.75,0.25,0.5,0.5,0.25,0.25,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
133,0.14102564102564105,0.4,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.5,0.0,0.75,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
134,0.3205128205128205,0.0,0.5,0.25,0.5,0.25,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
135,0.47435897435897434,0.2,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.75,0.0,0.25,0.25,0.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
136,0.46153846153846156,0.8,1.0,1.0,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.75,0.75,1.0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
137,0.4358974358974359,0.4,0.5,0.5,0.5,0.5,0.5,0.25,0.0,0.5,0.0,0.0,0.0,0.75,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
138,0.4487179487179488,0.4,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
139,0.4871794871794872,0.2,0.75,0.5,0.25,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.5,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
140,0.47435897435897434,0.6000000000000001,0.75,0.5,0.75,1.0,1.0,0.75,0.5,0.75,0.5,0.75,0.75,0.25,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
141,0.4358974358974359,0.6000000000000001,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.75,0.0,0.0,0.25,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
142,0.1794871794871795,0.8,0.75,1.0,0.25,1.0,1.0,1.0,1.0,0.25,0.5,0.5,1.0,0.75,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
143,0.34615384615384615,0.2,0.75,0.25,0.0,0.25,0.75,0.5,0.5,0.5,0.5,0.75,0.5,0.0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
144,0.42307692307692313,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.5,1.0,0.25,0.25,0.25,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
145,0.10256410256410256,0.8,0.75,0.5,0.75,0.5,0.5,0.25,1.0,0.25,0.5,1.0,1.0,1.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
146,0.4358974358974359,0.2,0.75,0.75,0.5,0.5,0.25,0.25,0.75,0.25,0.5,0.5,0.5,0.5,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
147,0.08974358974358973,1.0,0.75,0.75,0.5,0.75,0.75,0.75,1.0,0.0,0.75,0.75,0.5,0.75,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
148,0.4358974358974359,0.2,0.5,0.75,0.5,0.75,1.0,0.75,0.25,0.25,0.0,0.25,0.5,0.25,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
149,0.4487179487179488,0.6000000000000001,0.5,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.25,0.5,0.25,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
150,0.46153846153846156,0.8,0.75,0.5,0.25,0.25,0.25,0.25,0.25,0.75,0.25,0.25,0.25,0.75,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
151,0.10256410256410256,0.6000000000000001,0.5,0.25,0.0,0.0,0.25,0.25,0.25,0.75,0.5,0.25,0.25,0.25,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
152,0.24358974358974358,0.8,1.0,0.25,0.75,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.25,1.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
153,0.4358974358974359,0.4,0.5,0.0,0.25,0.5,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.5,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
154,0.47435897435897434,0.2,0.0,0.0,0.25,0.5,0.25,0.25,0.0,0.0,0.5,0.5,0.25,0.25,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
155,0.4487179487179488,0.0,1.0,0.0,0.0,0.25,0.75,0.25,0.0,0.5,0.5,0.75,0.25,1.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
156,0.10256410256410256,0.6000000000000001,0.25,0.25,0.0,1.0,0.75,1.0,0.5,0.5,0.25,0.5,1.0,0.75,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
157,0.4358974358974359,0.0,0.0,0.0,0.25,1.0,0.5,0.75,0.25,0.5,0.0,0.25,0.75,0.75,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
158,0.2948717948717948,0.4,0.5,0.25,0.0,0.25,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.75,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
159,0.3076923076923077,0.2,0.5,0.0,0.25,0.25,0.0,0.5,0.0,0.25,0.25,0.75,0.25,0.75,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
160,0.07692307692307693,0.8,1.0,0.75,0.75,0.5,1.0,0.75,0.25,1.0,0.75,0.75,1.0,1.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
161,0.21794871794871792,0.2,0.75,0.25,0.0,0.25,0.25,0.0,0.75,0.25,0.25,0.25,0.25,1.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
162,0.4487179487179488,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.25,0.0,1.0,0.25,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
163,0.4487179487179488,1.0,0.75,1.0,1.0,1.0,0.75,1.0,0.5,0.5,0.25,0.5,1.0,0.75,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
164,0.4487179487179488,0.6000000000000001,0.5,0.25,0.5,0.5,0.75,0.5,0.25,0.5,0.25,0.5,0.5,0.75,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
165,0.4358974358974359,0.4,0.5,0.25,0.5,1.0,1.0,1.0,0.25,1.0,0.25,0.5,0.25,0.75,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
166,0.4358974358974359,0.0,0.25,0.25,0.25,0.5,0.25,0.25,0.75,0.5,0.25,0.25,0.25,0.25,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
167,0.4487179487179488,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.75,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
168,0.10256410256410256,0.4,0.25,0.75,0.25,0.5,0.25,0.0,0.5,1.0,0.5,0.25,0.0,0.75,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
169,0.4487179487179488,0.2,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.25,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
170,0.10256410256410256,0.0,0.25,0.5,0.25,0.75,0.5,0.5,0.25,0.5,0.0,0.25,0.25,0.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
171,0.08974358974358973,1.0,1.0,1.0,1.0,0.75,0.25,0.75,0.5,0.5,0.0,0.5,0.5,0.75,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
172,0.08974358974358973,0.6000000000000001,0.75,1.0,0.75,0.75,1.0,1.0,1.0,0.25,0.25,0.5,0.75,0.75,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
